year,date,siteID,blockID,plotID,treatment,starttime,stoptime,time,PAR,soiltemp,vegHeight,nee,gpp,rsqd,chamber,removal,weather,flag,comment,turfID,soilmoisture,recorder,tempK,starttime_Reco,stoptime_Reco,time_Reco,PAR_Reco,soiltemp_Reco,vegHeight_Reco,Reco,rsqd_Reco,chamber_Reco,removal_Reco,weather_Reco,flag_Reco,comment_Reco,turfID_Reco,soilmoisture_Reco,recorder_Reco,tempK_Reco,delta
2017,2017-07-03,Alrust,Alr1,Alr1G,G,2017-07-03T07:38:55Z,2017-07-03T07:40:55Z,120,490,11.2,NA,-2.404640034131961,-7.573398640857721,0.9785843801219348,1,post,Overcast,NA,NA,NA,22.075,NA,286.745,2017-07-03T07:41:25Z,2017-07-03T07:43:25Z,120,2,11.2,NA,5.16875860672576,0.9789685634218682,1,post,Overcast,NA,NA,NA,22.075,NA,286.745,150
2017,2017-07-03,Alrust,Alr1,Alr1G,G,2017-07-03T12:57:10Z,2017-07-03T12:58:45Z,95,1040,11.6,NA,-0.4802789767586668,-7.434830623671802,0.868542660908999,1,post,Cloudy,NA,NA,NA,22.075,NA,298.0055,2017-07-03T12:59:40Z,2017-07-03T13:01:40Z,120,1,11.5,NA,6.954551646913135,0.9684748300695344,1,post,Cloudy,NA,NA,NA,22.075,NA,297.60569999999996,150
2017,2017-07-04,Alrust,Alr1,Alr1G,G,2017-07-04T08:09:25Z,2017-07-04T08:11:25Z,120,1260,10.6,NA,-2.2414780848944305,-8.733806936480006,0.9880137043259885,1,post,cloudy+sun,NA,NA,NA,NA,NA,293.75399999999996,2017-07-04T08:12:05Z,2017-07-04T08:14:05Z,120,3,10.6,NA,6.492328851585576,0.9947555189813335,1,post,cloudy,NA,NA,NA,NA,NA,294.5045,160
2017,2017-07-04,Alrust,Alr1,Alr1G,G,2017-07-04T15:32:35Z,2017-07-04T15:34:35Z,120,1030,17.7,NA,3.628191339251575,-9.413692318787039,0.9694709928888305,1,post,sunny+clouds,,,NA,NA,NA,301.75399999999996,2017-07-04T15:35:20Z,2017-07-04T15:37:20Z,120,1,17.7,NA,13.041883658038614,0.9897683498648945,1,post,sunny+clouds,,,NA,NA,NA,301.4541,165
2017,2017-07-03,Alrust,Alr1,Alr1G,G,2017-07-03T06:43:15Z,2017-07-03T06:44:50Z,95,197.67395833333333,11.2,NA,0.6308257595115184,-1.791970337869504,0.17561834368399212,2,post,Overcast,NA,NA,NA,22.075,NA,282.20399999999995,2017-07-03T06:46:50Z,2017-07-03T06:49:40Z,170,0.7175438596491228,11.2,NA,2.4227960973810223,0.8911331022337664,2,post,Overcast,NA,NA,NA,22.075,NA,282.20399999999995,215
2017,2017-07-03,Alrust,Alr1,Alr1G,G,2017-07-03T12:12:55Z,2017-07-03T12:14:55Z,120,1195.9388429752066,17.1,NA,-4.0632254868914695,-15.200224136186552,0.871120152592013,2,post,Sunny,NA,NA,NA,22.075,NA,298.681,2017-07-03T12:15:35Z,2017-07-03T12:17:35Z,120,5.734710743801653,17,NA,11.136998649295082,0.9812815653602971,2,post,Sunny,NA,NA,NA,22.075,NA,298.681,160
2017,2017-07-04,Alrust,Alr1,Alr1G,G,2017-07-04T07:12:14Z,2017-07-04T07:14:14Z,120,266.4900826446281,10.6,NA,1.9102517283534557,-1.7046400482870692,0.9224618795842374,2,post,Cloudy,NA,NA,NA,NA,NA,284.44449999999995,2017-07-04T07:14:50Z,2017-07-04T07:16:50Z,120,0.5181818181818182,10.6,NA,3.614891776640525,0.9113191182998543,2,post,Cloudy,NA,NA,NA,NA,NA,284.695,156
2017,2017-07-04,Alrust,Alr1,Alr1G,G,2017-07-04T14:40:28Z,2017-07-04T14:42:58Z,150,891.0245033112583,18.2,NA,1.0791261301141817,-6.380991304912056,0.1595050329090619,2,post,Sunny,NA,NA,NA,NA,NA,300.6825,2017-07-04T14:43:45Z,2017-07-04T14:45:45Z,120,1.9760330578512397,17.7,NA,7.4601174350262385,0.9500241512525762,2,post,Cloudy,NA,NA,NA,NA,NA,299.7813,197
2015,2015-07-01,Alrust,Alr1,Alr1GB,GB,2015-07-01T11:58:00Z,2015-07-01T11:59:45Z,105,1940,NA,0.07,-4.615733412910946,-18.634014505739234,0.8883470256410998,1,pre,NA,pre,NA,NA,6.925,Tabea,310.6162458333333,2015-07-01T12:01:00Z,2015-07-01T12:03:00Z,120,38,NA,0.07,14.018281092828289,0.9627225255080116,1,pre,NA,pre,NA,NA,6.925,Tabea,310.9959,180
2015,2015-07-09,Alrust,Alr1,Alr1GB,GB,2015-07-09T07:56:00Z,2015-07-09T07:57:30Z,90,354.5057894736842,NA,0.04,-4.033070811916968,-9.837680720618156,0.9067357947175421,1,pre,NA,pre,NA,NA,10.25,Tabea,287.99699999999996,2015-07-09T07:58:00Z,2015-07-09T07:59:30Z,90,12.421368421052632,NA,0.04,5.804609908701188,0.974111518101264,1,pre,NA,pre,NA,NA,10.25,Tabea,287.99699999999996,120
2015,2015-07-09,Alrust,Alr1,Alr1GB,GB,2015-07-09T14:42:00Z,2015-07-09T14:43:30Z,90,286.57473684210527,NA,0.04,-2.915994291543896,-6.532515189613167,0.9414733301297139,1,pre,NA,NA,NA,NA,10.25,Tabea,288.24699999999996,2015-07-09T14:45:00Z,2015-07-09T14:46:30Z,90,10.130526315789474,NA,0.04,3.616520898069271,0.9356784528222876,1,pre,NA,NA,NA,NA,10.25,Tabea,288.1261666666666,180
2017,2017-07-04,Alrust,Alr1,Alr1GB,GB,2017-07-04T07:58:35Z,2017-07-04T07:59:55Z,80,1150,10.3,NA,-1.1559466880402605,-6.309383281042316,0.9515391526444998,1,post,cloudy+sun,NA,NA,NA,NA,NA,286.745,2017-07-04T08:00:35Z,2017-07-04T08:02:35Z,120,6,10.3,NA,5.153436593002056,0.9843548975130897,1,post,cloudy+sun,NA,NA,NA,NA,NA,287.496,120
2017,2017-07-03,Alrust,Alr1,Alr1GB,GB,2017-07-03T12:00:40Z,2017-07-03T12:02:35Z,115,1538.175,20.5,NA,-7.266608281515971,-13.719717149166769,0.9894714131673183,2,post,Sunny,NA,NA,NA,13.5,NA,302.808,2017-07-03T12:03:15Z,2017-07-03T12:05:15Z,120,5.483471074380165,20.5,NA,6.453108867650799,0.9504660250330701,2,post,Sunny,NA,NA,NA,13.5,NA,300.1825,155
2017,2017-07-04,Alrust,Alr1,Alr1GB,GB,2017-07-04T06:34:55Z,2017-07-04T06:36:55Z,120,122.14132231404959,10.1,NA,4.366544447628831,-0.2788836629939091,0.9239185813233234,2,post,Cloudy,NA,NA,NA,NA,NA,283.6925,2017-07-04T06:38:18Z,2017-07-04T06:40:18Z,120,0.46115702479338844,10.1,NA,4.64542811062274,0.9200384429340631,2,post,Cloudy,NA,NA,NA,NA,NA,282.6975,203
2017,2017-07-04,Alrust,Alr1,Alr1GB,GB,2017-07-04T07:00:25Z,2017-07-04T07:02:25Z,120,216.75537190082645,10.3,NA,-0.0030202797566196305,-4.900159470341016,2.7725252233627765e-7,2,post,Cloudy,NA,NA,NA,NA,NA,284.44449999999995,2017-07-04T07:03:25Z,2017-07-04T07:05:25Z,120,1.0024793388429751,10.3,NA,4.897139190584396,0.9244394285522537,2,post,Cloudy,NA,NA,NA,NA,NA,283.9435,180
2015,2015-07-01,Alrust,Alr1,Alr1GF,GF,2015-07-01T12:11:00Z,2015-07-01T12:13:00Z,120,1930,NA,0.07,-1.5372092007493317,-10.476378701841984,0.8688875852496162,1,pre,NA,pre,NA,NA,8.05,Tabea,312.47660833333333,2015-07-01T12:14:00Z,2015-07-01T12:16:00Z,120,19,NA,0.07,8.939169501092653,0.938079483779618,1,pre,NA,pre,NA,NA,8.05,Tabea,311.97664999999995,180
2015,2015-07-09,Alrust,Alr1,Alr1GF,GF,2015-07-09T07:42:30Z,2015-07-09T07:44:00Z,90,296.87315789473683,NA,0.04,-7.146305040595158,-14.211683449482688,0.9758083885120443,1,pre,NA,pre,NA,NA,8.9,Tabea,287.11657499999995,2015-07-09T07:44:30Z,2015-07-09T07:45:45Z,75,11.032125,NA,0.04,7.06537840888753,0.9878938364645847,1,pre,NA,pre,NA,NA,8.9,Tabea,287.246,120
2015,2015-07-09,Alrust,Alr1,Alr1GF,GF,2015-07-09T14:51:30Z,2015-07-09T14:53:00Z,90,268.8384210526316,NA,0.04,-2.3162931531673525,-8.270067380196114,0.9435218028050772,1,pre,NA,NA,NA,NA,8.9,Tabea,288.24699999999996,2015-07-09T14:53:30Z,2015-07-09T14:55:00Z,90,10.646578947368422,NA,0.04,5.95377422702876,0.9525908920772841,1,pre,NA,NA,NA,NA,8.9,Tabea,288.24699999999996,120
2017,2017-07-03,Alrust,Alr1,Alr1GF,GF,2017-07-03T13:02:55Z,2017-07-03T13:04:55Z,120,615,11.9,NA,3.479208656446517,-1.003181608599386,0.9872843257228687,1,post,Cloudy,NA,NA,NA,17.525,NA,298.505,2017-07-03T13:06:00Z,2017-07-03T13:07:50Z,110,2,11.9,NA,4.482390265045903,0.9745215738939692,1,post,Cloudy,NA,NA,NA,17.525,NA,298.255,185
2017,2017-07-04,Alrust,Alr1,Alr1GF,GF,2017-07-04T08:03:50Z,2017-07-04T08:05:50Z,120,1400,10.9,NA,5.131002589117392,-2.826345386942167,0.9990672345790691,1,post,cloudy+sun,NA,NA,NA,NA,NA,289.95349999999996,2017-07-04T08:06:35Z,2017-07-04T08:08:35Z,120,5,10.9,NA,7.957347976059559,0.9915614450576871,1,post,cloudy+sun,NA,NA,NA,NA,NA,291.45189999999997,165
2017,2017-07-04,Alrust,Alr1,Alr1GF,GF,2017-07-04T15:38:25Z,2017-07-04T15:40:25Z,120,930,16.9,NA,7.102888836757976,-4.947146730205973,0.976274676109947,1,post,sunny+clouds,,,NA,NA,NA,301.45399999999995,2017-07-04T15:41:20Z,2017-07-04T15:43:20Z,120,3,16.9,NA,12.050035566963949,0.99551805701784,1,post,sunny+clouds,,,NA,NA,NA,301.0045,175
2016,2016-06-14,Alrust,Alr1,Alr1RTC,RTC,2016-06-14T12:01:00Z,2016-06-14T12:03:00Z,120,1869.4038842975206,14.8,19,-4.785092037594078,-16.630155101804128,0.9698757185187674,1,post,NA,NA,NA,NA,NA,NA,295.0045,2016-06-14T12:04:00Z,2016-06-14T12:06:00Z,120,1.4228099173553719,14.8,19,11.84506306421005,0.9913700375789363,1,post,NA,NA,NA,NA,NA,NA,297.005,180
2016,2016-06-14,Alrust,Alr1,Alr1RTC,RTC,2016-06-14T12:49:45Z,2016-06-14T12:51:25Z,100,234.4621782178218,14,19,3.7278472999715704,-4.017017540104369,0.9572395802817307,1,post,NA,NA,NA,NA,NA,NA,296.255,2016-06-14T12:52:45Z,2016-06-14T12:54:25Z,100,1.4754455445544554,14,19,7.74486484007594,0.9481299779493364,1,post,NA,NA,NA,NA,NA,NA,295.005,180
2016,2016-06-21,Alrust,Alr1,Alr1RTC,RTC,2016-06-21T08:28:30Z,2016-06-21T08:30:30Z,120,1510.628,11.1,13,-4.451858567850257,-13.72274533986465,0.9801977922022319,1,post,NA,,NA,NA,NA,NA,296.0125,2016-06-21T08:36:45Z,2016-06-21T08:38:00Z,75,1.0443,11.1,13,9.270886772014393,0.9902619442830345,1,post,NA,,NA,NA,NA,NA,295.5125,495
2016,2016-06-21,Alrust,Alr1,Alr1RTC,RTC,2016-06-21T08:33:30Z,2016-06-21T08:35:30Z,120,315.0404,11.1,13,4.27211129642361,-4.998775475590783,0.9695348496685663,1,post,NA,,NA,NA,NA,NA,297.263,2016-06-21T08:36:45Z,2016-06-21T08:38:00Z,75,1.0443,11.1,13,9.270886772014393,0.9902619442830345,1,post,NA,,NA,NA,NA,NA,295.5125,195
2016,2016-06-21,Alrust,Alr1,Alr1RTC,RTC,2016-06-21T09:22:45Z,2016-06-21T09:24:45Z,120,385.7108,11.9,13,1.1892843265037465,-8.081602445510647,0.8686930180220046,1,post,NA,,NA,NA,NA,NA,289.756,2016-06-21T08:36:45Z,2016-06-21T08:38:00Z,75,1.0443,11.1,13,9.270886772014393,0.9902619442830345,1,post,NA,,NA,NA,NA,NA,295.5125,2760
2016,2016-06-21,Alrust,Alr1,Alr1RTC,RTC,2016-06-21T14:31:25Z,2016-06-21T14:32:35Z,70,540.8521126760563,15.7,13,-0.3130736358501293,-10.662852467460532,0.1721536920539876,1,post,NA,,NA,NA,NA,NA,293.0035,2016-06-21T14:35:15Z,2016-06-21T14:36:35Z,80,2.9085185185185187,15.7,13,10.349778831610402,0.9668174550927983,1,post,NA,,NA,NA,NA,NA,292.753,230
2016,2016-06-21,Alrust,Alr1,Alr1RTC,RTC,2016-06-21T15:01:05Z,2016-06-21T15:03:00Z,115,358.9172413793103,15.7,13,3.2050327596690193,-3.6575532030640385,0.9161877626474163,1,post,NA,,NA,NA,NA,NA,292.253,2016-06-21T15:05:35Z,2016-06-21T15:07:30Z,115,2.36,15.7,13,6.862585962733058,0.9700169338738999,1,post,NA,,NA,NA,NA,NA,291.50199999999995,270
2016,2016-06-21,Alrust,Alr1,Alr1RTC,RTC,2016-06-21T15:31:30Z,2016-06-21T15:33:10Z,100,1621.2382178217822,15.7,13,-3.9616856109674647,-10.534652553535294,0.9324425220132081,1,post,NA,,NA,NA,NA,NA,297.205,2016-06-21T15:50:05Z,2016-06-21T15:52:00Z,115,4.495517241379311,15.7,13,6.572966942567828,0.9585434749512836,1,post,NA,,NA,NA,NA,NA,298.505,1115
2016,2016-06-21,Alrust,Alr1,Alr1RTC,RTC,2016-06-21T15:42:50Z,2016-06-21T15:44:00Z,70,500.9843661971831,15.7,13,-1.5640739112704352,-8.137040853838263,0.8023613032243265,1,post,NA,,NA,NA,NA,NA,298.755,2016-06-21T15:50:05Z,2016-06-21T15:52:00Z,115,4.495517241379311,15.7,13,6.572966942567828,0.9585434749512836,1,post,NA,,NA,NA,NA,NA,298.505,435
2016,2016-06-21,Alrust,Alr1,Alr1RTC,RTC,2016-06-21T15:37:30Z,2016-06-21T15:38:30Z,60,744.8976923076923,15.7,13,2.1231799837591114,-4.449786958808717,0.9468372707414617,2,post,NA,,NA,NA,NA,NA,297.513,2016-06-21T15:50:05Z,2016-06-21T15:52:00Z,115,4.495517241379311,15.7,13,6.572966942567828,0.9585434749512836,1,post,NA,,NA,NA,NA,NA,298.505,755
2016,2016-06-14,Alrust,Alr1,Alr1XC,XC,2016-06-14T11:08:20Z,2016-06-14T11:10:00Z,100,1264.6250495049505,14.5,16,-3.9224306181382165,-11.159226824351334,0.9793108099074909,1,post,NA,NA,NA,NA,NA,NA,291.50199999999995,2016-06-14T11:11:10Z,2016-06-14T11:13:00Z,110,7.867297297297298,14.5,16,7.236796206213118,0.9721429505494303,1,post,NA,NA,NA,NA,NA,NA,293.70399999999995,170
2016,2016-06-14,Alrust,Alr1,Alr1XC,XC,2016-06-14T11:44:25Z,2016-06-14T11:45:45Z,80,345.80283950617286,15.4,16,-0.019804986733602765,-6.02889661728773,0.00336474921599008,1,post,NA,NA,NA,NA,NA,NA,299.255,2016-06-14T11:46:45Z,2016-06-14T11:48:45Z,105,3.2922641509433963,15.4,16,6.009091630554127,0.9758977530386213,1,post,NA,NA,NA,NA,NA,NA,297.05539999999996,140
2016,2016-06-14,Alrust,Alr1,Alr1XC,XC,2016-06-14T12:36:00Z,2016-06-14T12:37:00Z,60,1928.157868852459,17.3,16,-4.337149769346959,-11.551338672309601,0.9640809074415825,1,post,NA,NA,NA,NA,NA,NA,294.0045,2016-06-14T12:40:00Z,2016-06-14T12:41:55Z,115,5.714224137931034,17.3,16,7.214188902962643,0.9862014594189701,1,post,NA,NA,NA,NA,NA,NA,297.5055,240
2016,2016-06-21,Alrust,Alr1,Alr1XC,XC,2016-06-21T08:53:30Z,2016-06-21T08:55:30Z,120,549.672,10.5,17,-5.062301122400221,-9.829863795527373,0.9821831876167084,1,post,NA,,NA,NA,NA,NA,292.21099999999996,2016-06-21T08:56:30Z,2016-06-21T08:58:00Z,90,2.125542105263158,10.5,17,4.767562673127151,0.9532783835025758,1,post,NA,,NA,NA,NA,NA,292.00899999999996,180
2016,2016-06-21,Alrust,Alr1,Alr1XC,XC,2016-06-21T09:42:15Z,2016-06-21T09:44:10Z,115,534.8504166666667,11,17,-4.049074878670864,-13.382420320356555,0.9791445399697147,1,post,NA,,NA,NA,NA,NA,291.98499999999996,2016-06-21T09:45:15Z,2016-06-21T09:46:55Z,100,3.327933333333333,11,17,9.33334544168569,0.9757851497161176,1,post,NA,,NA,NA,NA,NA,292.23499999999996,180
2016,2016-06-21,Alrust,Alr1,Alr1XC,XC,2016-06-21T14:46:30Z,2016-06-21T14:48:30Z,120,486.8521487603306,15.2,17,-3.255120616337653,-14.88282232117334,0.9892868401527342,1,post,NA,,NA,NA,NA,NA,293.2535,2016-06-21T14:50:00Z,2016-06-21T14:52:00Z,120,2.9919834710743802,15.2,17,11.627701704835687,0.9955908091249753,1,post,NA,,NA,NA,NA,NA,293.50399999999996,210
2016,2016-06-21,Alrust,Alr1,Alr1XC,XC,2016-06-21T15:16:10Z,2016-06-21T15:17:45Z,95,1643.0154166666666,15.2,17,-5.548819628064785,-17.780962544422803,0.954892095087146,1,post,NA,,NA,NA,NA,NA,294.00399999999996,2016-06-21T15:19:00Z,2016-06-21T15:21:00Z,120,3.872892561983471,15.2,17,12.232142916358018,0.9865805196440195,1,post,NA,,NA,NA,NA,NA,296.455,170
2015,2015-07-09,Alrust,Alr2,Alr2B,B,2015-07-09T08:11:00Z,2015-07-09T08:12:30Z,90,315.51473684210526,NA,0.04,-1.0802637014859273,-5.336229510858052,0.8894316297883955,1,pre,NA,pre,NA,NA,9.025,Tabea,287.367075,2015-07-09T08:13:30Z,2015-07-09T08:15:00Z,90,10.69528947368421,NA,0.04,4.255965809372125,0.9189017969705722,1,pre,NA,pre,NA,NA,9.025,Tabea,287.37542499999995,150
2017,2017-07-03,Alrust,Alr2,Alr2B,B,2017-07-03T08:57:20Z,2017-07-03T08:58:50Z,90,278,10.8,NA,-0.09642070498635531,-6.838157932623284,0.07195842075126704,1,post,Overcast,NA,NA,NA,11.95,NA,285.743,2017-07-03T08:59:45Z,2017-07-03T09:01:25Z,100,1,10.9,NA,6.7417372276369285,0.9475907341506076,1,post,Overcast,NA,NA,NA,11.95,NA,285.24199999999996,145
2017,2017-07-03,Alrust,Alr2,Alr2B,B,2017-07-03T12:38:35Z,2017-07-03T12:40:45Z,130,1000,10.8,NA,-2.482006584173063,-16.43416335064436,0.9409267540596269,1,post,Sunny,NA,NA,NA,11.95,NA,300.255,2017-07-03T12:41:35Z,2017-07-03T12:42:55Z,80,1,10.9,NA,13.952156766471298,0.9476625987890167,1,post,Sunny,NA,NA,NA,11.95,NA,299.155,180
2017,2017-07-04,Alrust,Alr2,Alr2B,B,2017-07-04T08:26:40Z,2017-07-04T08:28:55Z,135,320,10.9,NA,-1.6412662561321023,-8.785441740819772,0.9421163801961558,1,post,cloudy,NA,NA,NA,NA,NA,293.2535,2017-07-04T08:29:30Z,2017-07-04T08:31:20Z,110,3,10.9,NA,7.144175484687669,0.9762477177774035,1,post,cloudy,NA,NA,NA,NA,NA,292.0025,170
2017,2017-07-04,Alrust,Alr2,Alr2B,B,2017-07-04T15:04:35Z,2017-07-04T15:06:35Z,120,1315,13.3,NA,3.3957539205017184,-12.87906487202978,0.8774476756724047,1,post,sunny+clouds,,outlier,NA,NA,NA,303.30289999999997,2017-07-04T15:08:45Z,2017-07-04T15:10:45Z,120,5,13.3,NA,16.274818792531498,0.9921911405886374,1,post,sunny+clouds,,,NA,NA,NA,302.5035,250
2017,2017-07-03,Alrust,Alr2,Alr2B,B,2017-07-03T13:44:35Z,2017-07-03T13:46:35Z,120,493.1933884297521,12.5,NA,2.753852429818648,-12.518496047176258,0.9314601231395232,2,post,Cloudy,NA,NA,NA,11.95,NA,292.70799999999997,2017-07-03T13:47:14Z,2017-07-03T13:49:14Z,120,1.2768595041322315,12.3,NA,15.272348476994907,0.9964220838719732,2,post,Cloudy,NA,NA,NA,11.95,NA,292.45799999999997,159
2017,2017-07-04,Alrust,Alr2,Alr2B,B,2017-07-04T08:58:05Z,2017-07-04T09:01:05Z,180,996.4325966850829,10.9,NA,-0.9870821261477516,-13.70416326219498,0.09596127977157828,2,post,Sunny,NA,NA,NA,NA,NA,287.6284,2017-07-04T09:02:37Z,2017-07-04T09:04:37Z,120,5.6338842975206616,10.9,NA,12.717081136047229,0.9764340712503579,2,post,Sunny,NA,NA,NA,NA,NA,288.703,272
2017,2017-07-04,Alrust,Alr2,Alr2B,B,2017-07-04T15:28:16Z,2017-07-04T15:30:16Z,120,1265.604958677686,13.3,NA,6.091139968105575,-9.518654071867587,0.8917676151846733,2,post,Sunny,NA,NA,NA,NA,NA,300.7075,2017-07-04T15:30:54Z,2017-07-04T15:32:54Z,120,5.82396694214876,13.3,NA,15.609794039973162,0.9575558860813481,2,post,Sunny,NA,NA,NA,NA,NA,300.3975,158
2015,2015-07-09,Alrust,Alr2,Alr2C,C,2015-07-09T14:01:30Z,2015-07-09T14:03:00Z,90,270.38,NA,0.04,-1.7070826112350395,-6.730396217738876,0.9728247483277418,1,pre,NA,NA,NA,31 TTC,9.175,Tabea,287.246,2015-07-09T14:03:30Z,2015-07-09T14:05:00Z,90,10.33578947368421,NA,0.04,5.023313606503836,0.9903039071050931,1,pre,NA,NA,NA,31 TTC,9.175,Tabea,287.246,120
2016,2016-06-14,Alrust,Alr2,Alr2C,C,2016-06-14T11:25:45Z,2016-06-14T11:27:45Z,120,1930.457520661157,13.4,22,-0.024872517347322477,-16.719256513417182,0.0063195583472225245,1,post,NA,NA,NA,31 TTC,12.1,Maja,301.7041,2016-06-14T11:28:40Z,2016-06-14T11:30:30Z,110,6.994864864864865,13.4,22,16.69438399606986,0.9867017688665548,1,post,NA,NA,NA,31 TTC,12.1,Maja,302.5535,175
2016,2016-06-14,Alrust,Alr2,Alr2C,C,2016-06-14T11:49:30Z,2016-06-14T11:51:20Z,110,489.01693693693693,14.2,22,2.8864970757699355,-10.590302314786236,0.9886382504404212,1,post,NA,NA,NA,31 TTC,12.1,Maja,295.505,2016-06-14T11:52:15Z,2016-06-14T11:54:15Z,120,4.3734710743801655,14.2,22,13.476799390556172,0.9952089197300559,1,post,NA,NA,NA,31 TTC,12.1,Maja,294.7545,165
2016,2016-06-14,Alrust,Alr2,Alr2C,C,2016-06-14T12:23:40Z,2016-06-14T12:25:30Z,110,346.999009009009,13,22,2.4247740617346483,-5.787123387064296,0.9454376399022614,1,post,NA,NA,NA,31 TTC,12.1,Maja,295.505,2016-06-14T12:26:30Z,2016-06-14T12:27:50Z,80,1.8862962962962961,13,22,8.211897448798945,0.9593232218406303,1,post,NA,NA,NA,31 TTC,12.1,Maja,294.5045,170
2016,2016-06-21,Alrust,Alr2,Alr2C,C,2016-06-21T09:12:45Z,2016-06-21T09:14:45Z,120,482.19,9.9,23,-1.3507894894109647,-11.13729048307716,0.9758111680458585,1,post,NA,,NA,31 TTC,24.75,Maja,290.75699999999995,2016-06-21T09:15:30Z,2016-06-21T09:17:10Z,100,1.7243523809523809,9.9,23,9.786500993666197,0.9861343614426019,1,post,NA,,NA,31 TTC,24.75,Maja,290.25699999999995,165
2016,2016-06-21,Alrust,Alr2,Alr2C,C,2016-06-21T10:00:45Z,2016-06-21T10:01:45Z,60,676.2438461538461,10.3,23,-5.299112315551181,-18.577595925417775,0.9945950167691183,1,post,NA,,NA,31 TTC,24.75,Maja,291.258,2016-06-21T10:02:45Z,2016-06-21T10:04:45Z,120,2.977996,10.3,23,13.278483609866594,0.9874431485695868,1,post,NA,,NA,31 TTC,24.75,Maja,291.0075,120
2017,2017-07-03,Alrust,Alr2,Alr2C,C,2017-07-03T08:38:50Z,2017-07-03T08:40:40Z,110,295,10.7,NA,-1.7266991110703953,-4.991809623290026,0.9597982879710913,1,post,Overcast,NA,NA,31 TTC,NA,NA,286.24399999999997,2017-07-03T08:41:15Z,2017-07-03T08:43:00Z,105,1,10.7,NA,3.2651105122196302,0.9557133967109631,1,post,Overcast,NA,NA,31 TTC,NA,NA,285.9935,145
2017,2017-07-03,Alrust,Alr2,Alr2C,C,2017-07-03T12:19:25Z,2017-07-03T12:21:05Z,100,1225,10.7,NA,-8.75709796082769,-19.77213619650829,0.9910992501463287,1,post,Cloudy,NA,NA,31 TTC,NA,NA,299.405,2017-07-03T12:21:45Z,2017-07-03T12:23:15Z,90,3,10.7,NA,11.0150382356806,0.9240519164645489,1,post,Cloudy,NA,NA,31 TTC,NA,NA,299.005,140
2017,2017-07-04,Alrust,Alr2,Alr2C,C,2017-07-04T08:51:45Z,2017-07-04T08:53:30Z,105,780,10.4,NA,4.1047014110516296,-3.614024267759535,0.9940495501026344,1,post,cloudy,NA,NA,31 TTC,NA,NA,289.2025,2017-07-04T08:54:20Z,2017-07-04T08:56:20Z,120,2,10.4,NA,7.718725678811165,0.9737511738925977,1,post,cloudy,NA,NA,31 TTC,NA,NA,289.24899999999997,155
2017,2017-07-04,Alrust,Alr2,Alr2C,C,2017-07-04T14:45:15Z,2017-07-04T14:47:05Z,110,1240,15.5,NA,0.9930565250635681,-14.354133496328345,0.9354177873451274,1,post,sunny+clouds,NA,NA,31 TTC,NA,NA,299.005,2017-07-04T14:48:05Z,2017-07-04T14:50:05Z,120,4,15.5,NA,15.347190021391913,0.9978404901905924,1,post,sunny+clouds,,,31 TTC,NA,NA,298.2555,170
2016,2016-06-21,Alrust,Alr2,Alr2C,C,2016-06-21T14:48:05Z,2016-06-21T14:49:40Z,95,480.413,13.6,24,5.2388999308933695,-6.106332052216693,0.8892314286361815,2,post,NA,,NA,31 TTC,24.75,Maja,292.21099999999996,2016-06-21T14:51:20Z,2016-06-21T14:52:55Z,95,2.1437,13.6,24,11.345231983110063,0.9887617640491915,2,post,NA,,NA,31 TTC,24.75,Maja,292.21099999999996,195
2016,2016-06-21,Alrust,Alr2,Alr2C,C,2016-06-21T15:03:40Z,2016-06-21T15:05:20Z,100,350.94904761904763,13.6,24,2.804143540078392,-2.8413365875480854,0.9223075215554086,2,post,NA,,NA,31 TTC,24.75,Maja,291.75899999999996,2016-06-21T15:10:55Z,2016-06-21T15:12:45Z,110,1.8086347826086957,13.6,24,5.645480127626477,0.9763381718188572,2,post,NA,,NA,31 TTC,24.75,Maja,291.258,435
2016,2016-06-21,Alrust,Alr2,Alr2C,C,2016-06-21T15:21:35Z,2016-06-21T15:22:45Z,70,754.8026666666667,13.6,24,4.584685586046697,-9.464689645984457,0.9622288002479575,2,post,NA,,NA,31 TTC,24.75,Maja,296.013,2016-06-21T15:26:45Z,2016-06-21T15:28:15Z,90,3.8466,13.6,24,14.049375232031155,0.9916653660734983,2,post,NA,,NA,31 TTC,24.75,Maja,294.512,310
2016,2016-06-21,Alrust,Alr2,Alr2C,C,2016-06-21T15:46:30Z,2016-06-21T15:48:30Z,120,317.1204,13.6,24,3.6300698993606644,-13.768034919091425,0.9927156845324447,2,post,NA,,NA,31 TTC,24.75,Maja,299.763,2016-06-21T15:56:45Z,2016-06-21T15:58:35Z,110,3.5475826086956523,13.6,24,17.39810481845209,0.9887636134607259,2,post,NA,,NA,31 TTC,24.75,Maja,298.013,615
2016,2016-06-21,Alrust,Alr2,Alr2C,C,2016-06-21T15:50:00Z,2016-06-21T15:51:20Z,70,213.77933333333334,13.6,24,8.315275651083024,-9.082829167369066,0.8990682493764399,2,post,NA,,NA,31 TTC,24.75,Maja,299.763,2016-06-21T15:56:45Z,2016-06-21T15:58:35Z,110,3.5475826086956523,13.6,24,17.39810481845209,0.9887636134607259,2,post,NA,,NA,31 TTC,24.75,Maja,298.013,405
