year,siteID,blockID,plotID,removal,treatment,total_graminoids,total_forbs,total_bryophytes,vegetation_height,moss_height,litter,species,cover,functional_group,sumcover,recorder,turfID
2018,Alrust,Alr5,Alr5B,post,B,9,70,NA,139.375,6.25,70,Ach.mil,1,forb,70,FJ,NA
2018,Alrust,Alr5,Alr5G,post,G,NA,60,66,76.25,4,NA,Ach.mil,1,forb,57,FJ,NA
2018,Alrust,Alr5,Alr5GB,post,GB,NA,25,NA,39.375,NA,32,Ach.mil,3,forb,25.5,FJ,NA
2018,Alrust,Alr5,Alr5C,post,C,20,85,5,140.75,3.25,70,Ach.mil,1,forb,104,FJ,NA
2018,Alrust,Alr1,Alr1GB,post,GB,NA,85,NA,149.625,NA,50,Ach.mil,10,forb,74,FJ,NA
2018,Alrust,Alr3,Alr3G,post,G,NA,75,1,78.75,2.75,50,Ach.mil,2,forb,72.5,SB,NA
2018,Alrust,Alr3,Alr3C,post,C,6,30,3.5,87,3.625,65,Ach.mil,2,forb,43,FJ,NA
2018,Alrust,Alr3,Alr3GB,post,GB,NA,NA,NA,34,2,44,Ach.mil,4,forb,57,SB,NA
2018,Alrust,Alr1,Alr1B,post,B,20,20,NA,98.75,NA,45,Ach.mil,1,forb,40,FJ,NA
2018,Alrust,Alr1,Alr1C,post,C,15,55,3.5,115,NA,5,Ach.mil,1,forb,54,FJ,NA
2018,Fauske,Fau2,Fau2B,post,B,20,40,NA,132.75,NA,50,Ach.mil,6,forb,48,FJ,NA
2018,Fauske,Fau2,Fau2G,post,G,NA,60,7.5,109.75,8.75,75,Ach.mil,13,forb,79,SB,NA
2018,Fauske,Fau4,Fau4B,post,B,58,15,NA,90.625,NA,80,Ach.mil,2,forb,45,FJ,NA
2018,Fauske,Fau5,Fau5GB,post,GB,NA,55,NA,89.375,NA,70,Ach.mil,3,forb,51,FJ,NA
2018,Fauske,Fau4,Fau4GB,post,GB,NA,32,NA,80.125,NA,75,Ach.mil,4,forb,44,SB,NA
2018,Fauske,Fau2,Fau2C,post,C,70,20,10,80,3.75,85,Ach.mil,4,forb,37,FJ,NA
2018,Fauske,Fau5,Fau5G,post,G,NA,40,30,110,4.375,70,Ach.mil,4,forb,44,FJ,NA
2018,Fauske,Fau5,Fau5B,post,B,30,25,NA,133.75,NA,75,Ach.mil,3,forb,30,FJ,NA
2018,Fauske,Fau4,Fau4G,post,G,NA,60,25,127.125,9.25,80,Ach.mil,2,forb,86,SB,NA
2018,Fauske,Fau1,Fau1B,post,B,20,40,NA,144.25,NA,80,Ach.mil,6,forb,56,FJ,NA
2018,Fauske,Fau1,Fau1GB,post,GB,NA,60,NA,109.75,NA,100,Ach.mil,20,forb,61,FJ,NA
2018,Fauske,Fau1,Fau1C,post,C,18,16,80,74.25,34,15,Ach.mil,4,forb,23,SB/FJ,NA
2018,Fauske,Fau1,Fau1G,post,G,NA,50,20,146.375,19.25,75,Ach.mil,8,forb,56,SB/FJ,NA
2018,Fauske,Fau5,Fau5C,post,C,50,20,8,68.75,7.5,75,Ach.mil,5,forb,52,FJ,NA
2018,Fauske,Fau4,Fau4C,post,C,15,26,6,111.875,3.5,90,Ach.mil,2,forb,50,FJ,NA
2018,Hogsete,Hog4,Hog4B,post,B,65,40,NA,140.375,NA,40,Ach.mil,3,forb,27,FJ,NA
2018,Hogsete,Hog1,Hog1C,post,C,20,35,80,82.5,49.25,10,Ach.mil,1,forb,39,SB/FJ,NA
2018,Hogsete,Hog1,Hog1B,post,B,45,55,NA,119.5,NA,30,Ach.mil,3,forb,62.833333333333336,FJ,NA
2018,Hogsete,Hog2,Hog2C,post,C,40,40,68,220,52.5,17,Ach.mil,2,forb,39,SB/FJ,NA
2018,Hogsete,Hog4,Hog4G,post,G,NA,20,95,48.375,43.75,6,Ach.mil,2,forb,17,FJ,NA
2018,Hogsete,Hog3,Hog3B,post,B,70,20,NA,122.5,NA,35,Ach.mil,4,forb,19,FJ,NA
2018,Hogsete,Hog3,Hog3C,post,C,30,40,80,50,26.25,15,Ach.mil,6,forb,63,FJ,NA
2018,Hogsete,Hog2,Hog2GB,post,GB,NA,90,NA,174.375,NA,80,Ach.mil,2,forb,101,SB,NA
2018,Hogsete,Hog1,Hog1GB,post,GB,NA,60,NA,46.875,NA,38,Ach.mil,8,forb,66,FJ,NA
2018,Hogsete,Hog1,Hog1G,post,G,NA,65,80,85.25,36.25,3,Ach.mil,3,forb,64,FJ,NA
2018,Hogsete,Hog4,Hog4GB,post,GB,NA,38,NA,58.5,NA,38,Ach.mil,14,forb,43,FJ,NA
2018,Hogsete,Hog3,Hog3GB,post,GB,NA,85,NA,83.25,NA,25,Ach.mil,20,forb,89,SB,NA
2018,Hogsete,Hog3,Hog3G,post,G,NA,64,95,58.75,27.125,6,Ach.mil,16,forb,61,SB,NA
2018,Hogsete,Hog2,Hog2B,post,B,55,50,NA,165.625,NA,35,Ach.mil,1.5,forb,42.5,FJ,NA
2018,Vikesland,Vik4,Vik4C,post,C,12,5,25,33.75,34,70,Ach.mil,1,forb,6,FJ,NA
2018,Vikesland,Vik5,Vik5GB,post,GB,NA,12,NA,50,NA,32,Ach.mil,10,forb,12,FJ,NA
2018,Vikesland,Vik2,Vik2C,post,C,58,65,45,83,13.5,12,Ach.mil,6,forb,35,FJ,NA
2018,Vikesland,Vik2,Vik2G,post,G,NA,50,30,64.875,24.125,70,Ach.mil,4,forb,45,FJ,NA
2018,Vikesland,Vik2,Vik2GB,post,GB,NA,45,NA,79.125,NA,20,Ach.mil,3,forb,45,FJ,NA
2018,Vikesland,Vik4,Vik4FB,post,FB,50,NA,NA,101.25,NA,75,Ach.mil,24,forb,24,SB,NA
2018,Vikesland,Vik4,Vik4B,post,B,45,35,NA,114.875,NA,15,Ach.mil,6,forb,46,SB,NA
2018,Vikesland,Vik2,Vik2B,post,B,70,45,NA,167,NA,35,Ach.mil,4,forb,37,FJ,NA
2018,Vikesland,Vik4,Vik4GB,post,GB,NA,20,NA,43.25,NA,90,Ach.mil,4,forb,20,SB,NA
2018,Vikesland,Vik3,Vik3C,post,C,35,40,40,85.75,21.25,20,Ach.mil,4,forb,37,FJ,NA
2018,Vikesland,Vik3,Vik3B,post,B,60,20,NA,42,NA,30,Ach.mil,2,forb,17,FJ,NA
2018,Vikesland,Vik3,Vik3G,post,G,NA,57.5,90,10.375,15.75,25,Ach.mil,4,forb,16,SB,NA
2018,Vikesland,Vik5,Vik5G,post,G,NA,35,90,90.25,26.375,8,Ach.mil,4,forb,30,SB,NA
2018,Vikesland,Vik5,Vik5B,post,B,20,7,NA,100,NA,78,Ach.mil,5,forb,8,FJ,NA
2018,Ovstedalen,Ovs3,Ovs3FB,post,FB,55,NA,NA,141.25,NA,65,Ach.mil,20,forb,20,FJ,NA
2018,Gudmedalen,Gud5,Gud5B,post,B,50,55,NA,87.5,NA,20,Ach.mil,4,forb,58,FJ,NA
2018,Gudmedalen,Gud5,Gud5C,post,C,40,65,16,71.25,4.33333333333333,NA,Ach.mil,5,forb,94,FJ,NA
2018,Gudmedalen,Gud5,Gud5GB,post,GB,NA,68,NA,45.625,NA,20,Ach.mil,12,forb,85,FJ,NA
2018,Gudmedalen,Gud5,Gud5G,post,G,NA,65,21,33.5,8.5,NA,Ach.mil,8,forb,69,SB/SY,NA
2018,Rambera,Ram4,Ram4GB,post,GB,NA,40,NA,34.125,NA,25,Ach.mil,14,forb,39,FJ,NA
2018,Rambera,Ram4,Ram4G,post,G,NA,50,75,40,26.25,15,Ach.mil,12,forb,50,SB,NA
2018,Rambera,Ram4,Ram4B,post,B,36,17.5,NA,76.25,NA,75,Ach.mil,1,forb,7,SB,NA
2018,Rambera,Ram8,Ram8G,post,G,NA,75,63,38,13,25,Ach.mil,2,forb,70,SB,NA
2018,Fauske,Fau2,Fau2GB,post,GB,NA,34,NA,47.75,NA,85,Ach.mil,12,forb,61,SB,NA
2018,Vikesland,Vik5,Vik5C,post,C,10,12,65,41.25,27.5,5,Ach.mil,3,forb,19,FJ,NA
2019,Veskre,Ves1,Ves1C,post,C,65,50,15,147.5,32.5,NA,Ach.mil,1,forb,74,Siri,263 TTC
2019,Alrust,Alr2,Alr2B,post,B,70,60,NA,228.75,NA,10,Ach.mil,2,forb,75,FJ,NA
2019,Alrust,Alr2,Alr2GB,post,GB,NA,75,NA,78.375,NA,12,Ach.mil,2,forb,77,FJ,NA
2019,Alrust,Alr2,Alr2C,post,C,63,30,10,152.5,10,NA,Ach.mil,6.5,forb,87.10000000000001,Siri,31 TTC
2019,Alrust,Alr2,Alr2FB,post,FB,80,NA,NA,180.25,NA,1,Ach.mil,4.057142857142857,forb,4.057142857142857,JL,NA
2019,Alrust,Alr5,Alr5B,post,B,20,70,NA,139.375,6.25,15,Ach.mil,4,forb,70.93333333333334,FJ,NA
2019,Alrust,Alr5,Alr5G,post,G,NA,78,25,76.25,4,12,Ach.mil,4,forb,63,FJ,NA
2019,Alrust,Alr5,Alr5GB,post,GB,NA,55,NA,39.375,NA,2,Ach.mil,6,forb,63,JL/DE,NA
2019,Alrust,Alr5,Alr5C,post,C,30,75,1,140.75,3.25,1,Ach.mil,2,forb,88,JL/FJ,NA
2019,Alrust,Alr1,Alr1GB,post,GB,NA,90,NA,149.625,NA,5,Ach.mil,12,forb,86.5,DE,NA
2019,Alrust,Alr3,Alr3B,post,B,50,45,NA,122.5,NA,30,Ach.mil,1,forb,49,FJ,NA
2019,Alrust,Alr3,Alr3G,post,G,NA,85,10,78.75,2.75,8,Ach.mil,3,forb,104.15,FJ/JL,NA
2019,Alrust,Alr3,Alr3C,post,C,16,50,2,157.5,10,3,Ach.mil,1.3,forb,107.60000000000001,Siri,37 TTC
2019,Alrust,Alr3,Alr3GB,post,GB,NA,NA,NA,34,2,5,Ach.mil,2,forb,97,JL/DE,NA
2019,Alrust,Alr1,Alr1B,post,B,25,40,NA,98.75,NA,12,Ach.mil,7,forb,47.57142857142857,FJ,NA
2019,Alrust,Alr1,Alr1C,post,C,35,70,2,165,0,NA,Ach.mil,4,forb,86,Kari,29 TTC
2019,Fauske,Fau2,Fau2B,post,B,15,90,NA,132.75,NA,3,Ach.mil,16,forb,82.08888888888889,FJ/JL,NA
2019,Fauske,Fau2,Fau2G,post,G,NA,90,15,109.75,8.75,17,Ach.mil,10,forb,55,FJ,NA
2019,Fauske,Fau4,Fau4B,post,B,16,90,NA,90.625,NA,35,Ach.mil,20,forb,86,JL,NA
2019,Fauske,Fau5,Fau5GB,post,GB,NA,85,NA,89.375,NA,3,Ach.mil,15,forb,92,DE/FJ,NA
2019,Fauske,Fau4,Fau4GB,post,GB,NA,60,NA,80.125,NA,3,Ach.mil,7,forb,102,JL,NA
2019,Fauske,Fau2,Fau2C,post,C,100,20,10,217.5,3.75,NA,Ach.mil,5,forb,49,Kari,57 TTC
2019,Fauske,Fau5,Fau5G,post,G,NA,75,8,110,4.375,6,Ach.mil,15,forb,76,JL/DE,NA
2019,Fauske,Fau5,Fau5B,post,B,30,65,NA,133.75,NA,3,Ach.mil,6,forb,76,JL,NA
2019,Fauske,Fau4,Fau4G,post,G,NA,100,30,127.125,9.25,10,Ach.mil,3,forb,123,JL,NA
2019,Fauske,Fau1,Fau1B,post,B,60,65,NA,144.25,NA,6,Ach.mil,17,forb,83,FJ/JL/DE,NA
2019,Fauske,Fau1,Fau1GB,post,GB,NA,80,NA,109.75,NA,12,Ach.mil,8,forb,82,FJ,NA
2019,Fauske,Fau1,Fau1C,post,C,28,30,65,90,25,NA,Ach.mil,26,forb,79.3,Siri,51 TTC
2019,Fauske,Fau1,Fau1G,post,G,NA,90,35,146.375,19.25,5,Ach.mil,16,forb,112,FJ/JL/DE,NA
2019,Fauske,Fau5,Fau5C,post,C,NA,NA,40,80,5,NA,Ach.mil,6,forb,120,Kari,73 TTC
2019,Fauske,Fau4,Fau4C,post,C,30,85,10,110,10,NA,Ach.mil,6.5,forb,110.5,Siri,68 TTC
2019,Hogsete,Hog1,Hog1C,post,C,35,60,84,75,47,NA,Ach.mil,1,forb,50,Aud,101 TTC
2019,Hogsete,Hog1,Hog1B,post,B,50,60,NA,119.5,NA,2,Ach.mil,3,forb,76,FJ,NA
2019,Hogsete,Hog2,Hog2C,post,C,45,70,70,115,64,NA,Ach.mil,2,forb,40,Silje,110 TTC
2019,Hogsete,Hog4,Hog4G,post,G,NA,10,95,48.375,43.75,10,Ach.mil,1,forb,9,FJ,NA
2019,Hogsete,Hog3,Hog3B,post,B,85,25,NA,122.5,NA,2,Ach.mil,12,forb,38.5,FJ,NA
2019,Hogsete,Hog3,Hog3C,post,C,45,60,75,90,40,NA,Ach.mil,16,forb,83,Aud,115 TTC
2019,Hogsete,Hog3,Hog3GB,post,GB,NA,95,NA,83.25,NA,NA,Ach.mil,12,forb,104,FJ,NA
2019,Hogsete,Hog3,Hog3G,post,G,NA,65,60,58.75,27.125,1,Ach.mil,20,forb,67,FJ,NA
2019,Hogsete,Hog1,Hog1GB,post,GB,NA,90,NA,46.875,NA,10,Ach.mil,7,forb,83,FJ,NA
2019,Hogsete,Hog1,Hog1G,post,G,NA,88,80,85.25,36.25,2,Ach.mil,6,forb,104,FJ,NA
2019,Hogsete,Hog4,Hog4GB,post,GB,NA,65,NA,58.5,NA,20,Ach.mil,12,forb,18,FJ,NA
2019,Hogsete,Hog2,Hog2GB,post,GB,NA,100,NA,174.375,NA,20,Ach.mil,4,forb,112,FJ,NA
2019,Hogsete,Hog2,Hog2B,post,B,60,40,NA,165.625,NA,10,Ach.mil,2,forb,48,FJ,NA
2019,Vikesland,Vik3,Vik3GB,post,GB,NA,45,NA,4,NA,5,Ach.mil,10,forb,69,JL,NA
2019,Vikesland,Vik4,Vik4C,post,C,30,30,35,68,12,NA,Ach.mil,3,forb,49,Vigdis,141 TTC
2019,Vikesland,Vik5,Vik5GB,post,GB,NA,30,NA,50,NA,NA,Ach.mil,10,forb,35,Aud,NA
2019,Vikesland,Vik2,Vik2C,post,C,75,20,2,110,15,NA,Ach.mil,10,forb,95,Madeleine,134 TTC
2019,Vikesland,Vik2,Vik2G,post,G,NA,35,90,64.875,24.125,1,Ach.mil,2,forb,38,JL,NA
2019,Vikesland,Vik2,Vik2GB,post,GB,NA,60,NA,79.125,NA,6,Ach.mil,2,forb,63,JL,NA
2019,Vikesland,Vik4,Vik4B,post,B,40,45,NA,114.875,NA,3,Ach.mil,2,forb,33,DE,NA
2019,Vikesland,Vik4,Vik4G,post,G,NA,30,85,65.5,19.375,1,Ach.mil,1,forb,27,DE,NA
2019,Vikesland,Vik2,Vik2B,post,B,50,45,NA,167,NA,2,Ach.mil,20,forb,69.1,DE,NA
2019,Vikesland,Vik4,Vik4GB,post,GB,NA,50,NA,43.25,NA,NA,Ach.mil,20,forb,64.5,Aud,NA
2019,Vikesland,Vik3,Vik3C,post,C,15,85,4,105,15,NA,Ach.mil,5,forb,92,Madeleine,140 TTC
2019,Vikesland,Vik3,Vik3B,post,B,65,20,NA,42,NA,15,Ach.mil,6,forb,27,W,NA
2019,Vikesland,Vik3,Vik3G,post,G,NA,45,75,10.375,15.75,10,Ach.mil,10,forb,59,W,NA
2019,Vikesland,Vik5,Vik5G,post,G,NA,65,65,90.25,26.375,2,Ach.mil,35,forb,80,JL,NA
2019,Vikesland,Vik5,Vik5B,post,B,80,12,NA,100,NA,NA,Ach.mil,2,forb,9,JL,NA
2019,Gudmedalen,Gud5,Gud5B,post,B,30,55,NA,87.5,NA,8,Ach.mil,4,forb,58,FJ,NA
2019,Gudmedalen,Gud5,Gud5C,post,C,40,66,22,71.25,4.33333333333333,4,Ach.mil,9,forb,95,FJ,NA
2019,Gudmedalen,Gud5,Gud5GB,post,GB,NA,70,NA,45.625,NA,16,Ach.mil,3,forb,78,FJ,NA
2019,Gudmedalen,Gud5,Gud5G,post,G,NA,80,81,33.5,8.5,2,Ach.mil,8,forb,83,FJ,NA
2019,Gudmedalen,Gud13,Gud13G,post,G,NA,90,20,16.25,3.25,1,Ach.mil,1,forb,73,FJ,NA
2019,Gudmedalen,Gud13,Gud13B,post,B,25,85,NA,48.125,NA,3,Ach.mil,1,forb,103,FJ,NA
2019,Rambera,Ram4,Ram4GB,post,GB,NA,45,NA,34.125,NA,7,Ach.mil,4,forb,46,Fj,NA
2019,Rambera,Ram4,Ram4G,post,G,NA,30,90,40,26.25,1,Ach.mil,17,forb,63,FJ,NA
2019,Rambera,Ram4,Ram4B,post,B,90,15,NA,76.25,NA,6,Ach.mil,4,forb,22,FJ,NA
2019,Rambera,Ram8,Ram8G,post,G,NA,70,75,38,13,NA,Ach.mil,1,forb,69,FJ,NA
2019,Vikesland,Vik5,Vik5C,post,C,45,10,90,78,30,NA,Ach.mil,2,forb,17,Silje,146 TTC
2016,Gudmedalen,Gud15,Gud15C,post,C,28,40,70,41.25,NA,20,Aco.sep,1,forb,64,RG,NA
2016,Lavisdalen,Lav3,Lav3C,post,C,51.5,57.5,10,52.5,21.25,NA,Agr.cap,3,graminoid,34,EM,NA
2016,Alrust,Alr2,Alr2XC,post,XC,20,90,5,97.5,NA,70,Agr.cap,12,graminoid,15,FJ,NA
2016,Alrust,Alr3,Alr3C,post,C,35,40,10,237.5,NA,60,Agr.cap,50,graminoid,60,"RG,EM",37 TTC
2016,Skjelingahaugen,Skj1,Skj1C,post,C,57.5,55,10,49.5,5.25,NA,Agr.cap,3,graminoid,45,RG,236 TTC
2016,Skjelingahaugen,Skj2,Skj2C,post,C,22,60,50,27.25,7.25,NA,Agr.cap,4,graminoid,33,RG,243 TTC
2016,Skjelingahaugen,Skj3,Skj3C,post,C,35,37.5,65,38.75,4.5,NA,Agr.cap,5,graminoid,44,RG,246 TTC
2016,Ovstedalen,Ovs1,Ovs1C,post,C,15,85,100,71.25,28.75,NA,Agr.cap,6,graminoid,14,RG,286 TTC
2016,Ovstedalen,Ovs2,Ovs2C,post,C,30,50,55,115,42.5,NA,Agr.cap,10,graminoid,57,EM,291 TTC
2016,Ovstedalen,Ovs3,Ovs3C,post,C,65,20,100,106.25,35,NA,Agr.cap,8,graminoid,58,RG,297 TTC
2015,Alrust,Alr2,Alr2GF,pre,GF,98,65,1,180,NA,3,Agr.cap,78,graminoid,114,RG,NA
2015,Skjelingahaugen,Skj1,Skj1C,pre,C,65,50,2,40,5,10,Agr.cap,2,graminoid,32,Kari,236 TTC
2015,Skjelingahaugen,Skj2,Skj2C,pre,C,25,70,40,17.5,10,5,Agr.cap,5,graminoid,37,Vigdis,243 TTC
2015,Skjelingahaugen,Skj3,Skj3C,pre,C,30,30,10,30,5,10,Agr.cap,2,graminoid,18,Kari,246 TTC
2015,Skjelingahaugen,Skj4,Skj4C,pre,C,45,45,80,27.5,5,28,Agr.cap,2,graminoid,40,Vigdis,251 TTC
2015,Lavisdalen,Lav1,Lav1C,pre,C,8,60,100,68,NA,1,Agr.cap,3.5714285714285716,graminoid,15.253246753246753,FJ,NA
2015,Ulvehaugen,Ulv2,Ulv2C,pre,C,35,25,1,30,5,10,Agr.cap,5,graminoid,25,Kari,6 TTC
2015,Ulvehaugen,Ulv3,Ulv3C,pre,C,67,50,1,30,5,10,Agr.cap,6,graminoid,26,Kari,11 TTC
2015,Fauske,Fau1,Fau1C,pre,C,70,50,30,205,35,35,Agr.cap,75,graminoid,115,Siri,51 TTC
2015,Fauske,Fau4,Fau4C,pre,C,58,65,1,137.5,10,4,Agr.cap,50,graminoid,77,Siri,68 TTC
2015,Fauske,Fau5,Fau5C,pre,C,37,75,3,100,10,4,Agr.cap,10,graminoid,34,Vigdis,73 TTC
2015,Rambera,Ram4,Ram4C,pre,C,60,32,86,70,30,3,Agr.cap,12,graminoid,51,Kari,194 TTC
2015,Rambera,Ram5,Ram5C,pre,C,39,52,75,60,25,1,Agr.cap,3,graminoid,41,Vigdis,198 TTC
2015,Veskre,Ves1,Ves1C,pre,C,78,60,90,80,10,NA,Agr.cap,8,graminoid,55,Vigdis,263 TTC
2015,Alrust,Alr2,Alr2C,pre,C,90,40,1,197.5,5,NA,Agr.cap,70,graminoid,80,Siri,31 TTC
2015,Arhelleren,Arh3,Arh3C,pre,C,44,66,20,117.5,20,NA,Agr.cap,25.35,graminoid,70.98,Siri,222 TTC
2015,Arhelleren,Arh4,Arh4C,pre,C,58,55,8,142.5,17.5,NA,Agr.cap,32.5,graminoid,57.2,Siri,226 TTC
2015,Arhelleren,Arh1,Arh1C,pre,C,55,40,18,100,10,NA,Agr.cap,2,graminoid,18,Kari,211 TTC
2015,Ovstedalen,Ovs1,Ovs1C,pre,C,15,95,100,60,30,NA,Agr.cap,2,graminoid,10,Kari,286 TTC
2015,Vikesland,Vik4,Vik4C,pre,C,27,70,75,105,40,2,Agr.cap,28,graminoid,44,Vigdis,141 TTC
2015,Vikesland,Vik3,Vik3C,pre,C,18,80,30,110,32.5,NA,Agr.cap,5.2,graminoid,20.8,Siri,140 TTC
2015,Vikesland,Vik2,Vik2C,pre,C,30,60,50,50,20,NA,Agr.cap,10,graminoid,20,Vigdis,134 TTC
2015,Vikesland,Vik5,Vik5C,pre,C,50,60,90,90,50,1,Agr.cap,6,graminoid,23,Kari,146 TTC
2015,Hogsete,Hog1,Hog1C,pre,C,8,65,95,50,50,NA,Agr.cap,1,graminoid,13,Vigdis,101 TTC
2015,Hogsete,Hog2,Hog2C,pre,C,20,50,85,100,30,NA,Agr.cap,7,graminoid,48,Vigdis,110 TTC
2015,Hogsete,Hog3,Hog3C,pre,C,35,68,65,60,40,NA,Agr.cap,1,graminoid,10,Kari,115 TTC
2015,Ovstedalen,Ovs2,Ovs2C,pre,C,20,65,100,90,50,NA,Agr.cap,3,graminoid,38,Vigdis,291 TTC
2015,Ovstedalen,Ovs3,Ovs3C,pre,C,60,20,70,132.5,30,NA,Agr.cap,13.520000000000001,graminoid,70.98,Siri,297 TTC
2015,Alrust,Alr1,Alr1C,pre,C,70,57,2,130,0,NA,Agr.cap,28,graminoid,35,Kari,29 TTC
2015,Alrust,Alr3,Alr3C,pre,C,27,67,3,145,0,3,Agr.cap,28,graminoid,32,Not noted,37 TTC
2017,Veskre,Ves1,Ves1C,post,C,65,80,60,102.5,33.8,NA,Agr.cap,20,graminoid,82,Vigdis,263 TTC
2017,Alrust,Alr2,Alr2C,post,C,80,20,15,147.5,5,NA,Agr.cap,45,graminoid,51,Vigdis,31 TTC
2017,Alrust,Alr3,Alr3C,post,C,10,50,5,350,7.5,90,Agr.cap,20,graminoid,24,Kari,37 TTC
2017,Alrust,Alr1,Alr1C,post,C,20,70,5,200,15,90,Agr.cap,25,graminoid,29,Kari,29 TTC
2017,Fauske,Fau2,Fau2C,post,C,60,25,40,145,5,100,Agr.cap,12,graminoid,62,Vigdis,57 TTC
2017,Fauske,Fau1,Fau1C,post,C,70,70,60,130,20,NA,Agr.cap,15,graminoid,53,Kari,51 TTC
2017,Fauske,Fau5,Fau5C,post,C,40,75,45,140,13.5,NA,Agr.cap,8,graminoid,29,Vigdis,73 TTC
2017,Fauske,Fau4,Fau4C,post,C,50,70,10,120,10,NA,Agr.cap,15,graminoid,45,Kari,68 TTC
2017,Hogsete,Hog1,Hog1C,post,C,17,12,95,97.5,60,NA,Agr.cap,5,graminoid,30,Vigdis,101 TTC
2017,Hogsete,Hog2,Hog2C,post,C,60,15,80,140,80,NA,Agr.cap,3,graminoid,22,Kari,110 TTC
2017,Hogsete,Hog3,Hog3C,post,C,25,40,85,57.5,31.299999999999997,NA,Agr.cap,4,graminoid,45,Vigdis,115 TTC
2017,Vikesland,Vik4,Vik4C,post,C,40,80,80,130,35,NA,Agr.cap,8,graminoid,39,Vigdis,141 TTC
2017,Vikesland,Vik2,Vik2C,post,C,45,60,60,160,30,NA,Agr.cap,4,graminoid,27,Kari,134 TTC
2017,Vikesland,Vik3,Vik3C,post,C,60,45,75,92.5,17.5,NA,Agr.cap,8,graminoid,64,Vigdis,140 TTC
2017,Ulvehaugen,Ulv3,Ulv3C,post,C,25,80,20,42.5,5,NA,Agr.cap,16,graminoid,48,Vigdis,11 TTC
2017,Ulvehaugen,Ulv2,Ulv2C,post,C,30,60,2,100,0,NA,Agr.cap,5,graminoid,41,Kari,6 TTC
2017,Skjelingahaugen,Skj1,Skj1C,post,C,50,60,20,37.5,10,NA,Agr.cap,2,graminoid,39,Vigdis,236 TTC
2017,Skjelingahaugen,Skj2,Skj2C,post,C,30,70,25,40,10,NA,Agr.cap,5.2,graminoid,24.7,Siri,243 TTC
2017,Skjelingahaugen,Skj3,Skj3C,post,C,42.5,44,65,38.75,4.5,NA,Agr.cap,5,graminoid,44,RG,246 TTC
2017,Ovstedalen,Ovs1,Ovs1C,post,C,15,90,10,76.85,21,NA,Agr.cap,5,graminoid,19,Kari,286 TTC
2017,Ovstedalen,Ovs2,Ovs2C,post,C,40,55,95,90,40,NA,Agr.cap,5,graminoid,43.5,Vigdis,291 TTC
2017,Ovstedalen,Ovs3,Ovs3C,post,C,70,20,100,106.25,35,NA,Agr.cap,8,graminoid,58,RG,297 TTC
2017,Vikesland,Vik5,Vik5C,post,C,45,60,40,40,120,NA,Agr.cap,3,graminoid,27,Kari,146 TTC
2017,Rambera,Ram4,Ram4C,post,C,85,30,90,85,20,NA,Agr.cap,3,graminoid,52,Vigdis,194 TTC
2017,Rambera,Ram5,Ram5C,post,C,55,55,50,92.5,42.5,NA,Agr.cap,6.760000000000001,graminoid,64.22000000000001,Siri,198 TTC
2018,Vikesland,Vik5,Vik5GB,post,GB,NA,12,NA,50,NA,32,Agr.cap,27.2,graminoid,41.34285714285714,FJ,NA
2018,Arhelleren,Arh1,Arh1FB,post,FB,55,NA,NA,128.5,NA,35,Agr.cap,49,graminoid,60,FJ,NA
2018,Rambera,Ram8,Ram8FB,post,FB,50,NA,NA,88,NA,50,Agr.cap,9,graminoid,60,FJ,NA
2019,Veskre,Ves1,Ves1C,post,C,65,50,15,147.5,32.5,NA,Agr.cap,20,graminoid,59,Siri,263 TTC
2019,Alrust,Alr2,Alr2C,post,C,63,30,10,152.5,10,NA,Agr.cap,39,graminoid,41.6,Siri,31 TTC
2019,Alrust,Alr3,Alr3C,post,C,16,50,2,157.5,10,3,Agr.cap,39,graminoid,42.9,Siri,37 TTC
2019,Alrust,Alr1,Alr1C,post,C,35,70,2,165,0,NA,Agr.cap,6,graminoid,9,Kari,29 TTC
2019,Fauske,Fau2,Fau2C,post,C,100,20,10,217.5,3.75,NA,Agr.cap,4,graminoid,34,Kari,57 TTC
2019,Fauske,Fau1,Fau1C,post,C,28,30,65,90,25,NA,Agr.cap,6.5,graminoid,14.3,Siri,51 TTC
2019,Fauske,Fau5,Fau5C,post,C,NA,NA,40,80,5,NA,Agr.cap,15,graminoid,21,Kari,73 TTC
2019,Fauske,Fau4,Fau4C,post,C,30,85,10,110,10,NA,Agr.cap,10.4,graminoid,15.600000000000001,Siri,68 TTC
2019,Skjelingahaugen,Skj4,Skj4C,post,C,45,70,15,47.5,12.5,NA,Agr.cap,2.6,graminoid,53.300000000000004,Siri,251 TTC
2019,Hogsete,Hog1,Hog1C,post,C,35,60,84,75,47,NA,Agr.cap,1,graminoid,16,Aud,101 TTC
2019,Hogsete,Hog2,Hog2C,post,C,45,70,70,115,64,NA,Agr.cap,16,graminoid,42,Silje,110 TTC
2019,Hogsete,Hog3,Hog3C,post,C,45,60,75,90,40,NA,Agr.cap,12,graminoid,48,Aud,115 TTC
2019,Vikesland,Vik4,Vik4C,post,C,30,30,35,68,12,NA,Agr.cap,15,graminoid,22,Vigdis,141 TTC
2019,Vikesland,Vik2,Vik2C,post,C,75,20,2,110,15,NA,Agr.cap,2,graminoid,7,Madeleine,134 TTC
2019,Vikesland,Vik3,Vik3C,post,C,15,85,4,105,15,NA,Agr.cap,2,graminoid,9,Madeleine,140 TTC
