siteID,blockID,treatment,plotID,burial_length,elements,value,detection_limit,burial_date,retrieval_date,notes
Arhelleren,Arh1,GB,Arh1GB,35,Ca,189.28,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,GB,Arh1GB,35,Mg,188.5,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,GB,Arh1GB,35,K,482.12,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,GB,Arh1GB,35,P,22.13,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,GB,Arh1GB,35,Fe,8.36,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,GB,Arh1GB,35,Mn,23.1,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,GB,Arh1GB,35,Zn,2.43,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,GB,Arh1GB,35,B,0.99,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,GB,Arh1GB,35,S,29.08,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,GB,Arh1GB,35,Al,13.57,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,GF,Arh1GF,35,NH4-N,5.32,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,GF,Arh1GF,35,Ca,62.26,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,GF,Arh1GF,35,Mg,56.43,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,GF,Arh1GF,35,K,220.28,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,GF,Arh1GF,35,P,1.99,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,GF,Arh1GF,35,Fe,8.04,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,GF,Arh1GF,35,Mn,5.31,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,GF,Arh1GF,35,Zn,0.61,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,GF,Arh1GF,35,B,0.65,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,GF,Arh1GF,35,S,11.61,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,GF,Arh1GF,35,Al,14.76,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,FGB,Arh1FGB,35,NH4-N,8.06,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,FGB,Arh1FGB,35,Ca,79.18,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,FGB,Arh1FGB,35,Mg,74.21,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,FGB,Arh1FGB,35,K,342.91,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,FGB,Arh1FGB,35,P,6.16,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,FGB,Arh1FGB,35,Fe,5.63,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,FGB,Arh1FGB,35,Mn,14.29,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,FGB,Arh1FGB,35,Zn,1.14,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,FGB,Arh1FGB,35,S,32.75,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,FGB,Arh1FGB,35,Al,10.06,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,C,Arh1C,35,NH4-N,4.06,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,C,Arh1C,35,Ca,241.06,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,C,Arh1C,35,Mg,163.84,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,C,Arh1C,35,K,374.85,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,C,Arh1C,35,P,8.63,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,C,Arh1C,35,Fe,5.95,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,C,Arh1C,35,Mn,9.71,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,C,Arh1C,35,Zn,0.89,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,C,Arh1C,35,B,0.91,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,C,Arh1C,35,S,10.3,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,C,Arh1C,35,Al,13.12,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,FB,Arh2FB,35,NH4-N,12.08,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,FB,Arh2FB,35,Ca,156.45,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,FB,Arh2FB,35,Mg,154.66,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,FB,Arh2FB,35,K,516.57,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,FB,Arh2FB,35,P,29.13,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,FB,Arh2FB,35,Fe,7.41,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,FB,Arh2FB,35,Mn,12.33,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,FB,Arh2FB,35,Zn,1.82,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,FB,Arh2FB,35,S,27.64,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,FB,Arh2FB,35,Al,13.6,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GB,Arh2GB,35,NH4-N,6.38,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GB,Arh2GB,35,Ca,170.24,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GB,Arh2GB,35,Mg,121.44,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GB,Arh2GB,35,K,167.02,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GB,Arh2GB,35,P,2.2,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GB,Arh2GB,35,Fe,7.79,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GB,Arh2GB,35,Mn,9.4,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GB,Arh2GB,35,Cu,0.62,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GB,Arh2GB,35,Zn,6.95,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GB,Arh2GB,35,B,3.04,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GB,Arh2GB,35,S,19.59,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GB,Arh2GB,35,Pb,0.3,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GB,Arh2GB,35,Al,39.51,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GF,Arh2GF,35,NH4-N,7.84,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GF,Arh2GF,35,Ca,264.72,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GF,Arh2GF,35,Mg,141.91,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GF,Arh2GF,35,K,186.92,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GF,Arh2GF,35,P,7.3,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GF,Arh2GF,35,Fe,5.52,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GF,Arh2GF,35,Mn,9.21,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GF,Arh2GF,35,Zn,2.46,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GF,Arh2GF,35,B,1.03,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GF,Arh2GF,35,S,10.69,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,GF,Arh2GF,35,Al,16.51,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,FGB,Arh2FGB,35,NH4-N,2.18,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,FGB,Arh2FGB,35,Ca,176.46,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,FGB,Arh2FGB,35,Mg,127.12,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,FGB,Arh2FGB,35,K,75.33,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,FGB,Arh2FGB,35,P,5.55,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,FGB,Arh2FGB,35,Fe,5.01,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,FGB,Arh2FGB,35,Mn,5.66,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,FGB,Arh2FGB,35,Zn,1.04,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,FGB,Arh2FGB,35,S,15.59,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,FGB,Arh2FGB,35,Al,9.54,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,C,Arh2C,35,NH4-N,17.84,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,C,Arh2C,35,Ca,106.71,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,C,Arh2C,35,Mg,94.23,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,C,Arh2C,35,K,220.89,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,C,Arh2C,35,P,25.68,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,C,Arh2C,35,Fe,4.61,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,C,Arh2C,35,Mn,12.35,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,C,Arh2C,35,Zn,1.1,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,C,Arh2C,35,S,15.14,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh2,C,Arh2C,35,Al,9.77,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,FB,Arh3FB,35,NH4-N,12.72,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,FB,Arh3FB,35,Ca,150.1,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,FB,Arh3FB,35,Mg,174.42,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,FB,Arh3FB,35,K,405.8,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,FB,Arh3FB,35,P,5.04,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,FB,Arh3FB,35,Fe,4.69,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,FB,Arh3FB,35,Mn,15.32,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,FB,Arh3FB,35,Zn,12.57,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,FB,Arh3FB,35,S,17.4,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,FB,Arh3FB,35,Al,12.61,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,GB,Arh3GB,35,NH4-N,3.6,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,GB,Arh3GB,35,Ca,89.39,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,GB,Arh3GB,35,Mg,93.58,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,GB,Arh3GB,35,K,176.37,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,GB,Arh3GB,35,P,8.8,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,GB,Arh3GB,35,Fe,4,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,GB,Arh3GB,35,Mn,6.63,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,GB,Arh3GB,35,Zn,5.43,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,GB,Arh3GB,35,S,15.88,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,GB,Arh3GB,35,Al,9.41,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,GF,Arh3GF,35,NH4-N,10.44,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,GF,Arh3GF,35,Ca,282.59,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,GF,Arh3GF,35,Mg,346.91,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,GF,Arh3GF,35,K,622.87,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,GF,Arh3GF,35,P,6.66,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,GF,Arh3GF,35,Fe,5.66,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,GF,Arh3GF,35,Mn,17.81,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,GF,Arh3GF,35,Zn,1.39,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,GF,Arh3GF,35,B,1.15,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,GF,Arh3GF,35,S,25.51,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,GF,Arh3GF,35,Al,23.59,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,FGB,Arh3FGB,35,NH4-N,5.62,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,FGB,Arh3FGB,35,Ca,73.81,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,FGB,Arh3FGB,35,Mg,110.64,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,FGB,Arh3FGB,35,K,94.19,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,FGB,Arh3FGB,35,P,13.38,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,FGB,Arh3FGB,35,Fe,5.91,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,FGB,Arh3FGB,35,Mn,11.24,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,FGB,Arh3FGB,35,Zn,1.2,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,FGB,Arh3FGB,35,B,0.54,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,FGB,Arh3FGB,35,S,21.87,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,FGB,Arh3FGB,35,Al,15.42,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,C,Arh3C,35,NH4-N,6.18,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,C,Arh3C,35,Ca,219.56,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,C,Arh3C,35,Mg,285.52,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,C,Arh3C,35,K,590.91,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,C,Arh3C,35,P,4.98,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,C,Arh3C,35,Fe,3.99,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,C,Arh3C,35,Mn,19.19,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,C,Arh3C,35,Zn,1.67,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,C,Arh3C,35,S,10.29,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh3,C,Arh3C,35,Al,9.42,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,FB,Ovs1FB,35,NO3-N,5.74,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,FB,Ovs1FB,35,NH4-N,9.46,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,FB,Ovs1FB,35,Ca,105.39,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,FB,Ovs1FB,35,Mg,142.46,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,FB,Ovs1FB,35,K,805.97,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,FB,Ovs1FB,35,P,13.87,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,FB,Ovs1FB,35,Fe,6.88,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,FB,Ovs1FB,35,Mn,11.23,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,FB,Ovs1FB,35,Zn,2.65,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,FB,Ovs1FB,35,S,34.33,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,FB,Ovs1FB,35,Al,18.64,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,GB,Ovs1GB,35,NH4-N,8.82,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,GB,Ovs1GB,35,Ca,92.86,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,GB,Ovs1GB,35,Mg,91.31,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,GB,Ovs1GB,35,K,306.85,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,GB,Ovs1GB,35,P,9.09,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,GB,Ovs1GB,35,Fe,5.17,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,GB,Ovs1GB,35,Mn,6.59,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,GB,Ovs1GB,35,Zn,1.4,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,GB,Ovs1GB,35,B,0.34,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,GB,Ovs1GB,35,S,9.27,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,GB,Ovs1GB,35,Al,17.83,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,GF,Ovs1GF,35,NH4-N,56.48,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,GF,Ovs1GF,35,Ca,125.42,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,GF,Ovs1GF,35,Mg,102.6,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,GF,Ovs1GF,35,K,506.38,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,GF,Ovs1GF,35,P,3.18,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,GF,Ovs1GF,35,Fe,6.66,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,GF,Ovs1GF,35,Mn,12.29,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,GF,Ovs1GF,35,Zn,2.14,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,GF,Ovs1GF,35,S,19.02,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,GF,Ovs1GF,35,Al,23.75,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,FGB,Ovs1FGB,35,NH4-N,4.68,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,FGB,Ovs1FGB,35,Ca,38.14,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,FGB,Ovs1FGB,35,Mg,25.54,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,FGB,Ovs1FGB,35,K,77.31,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,FGB,Ovs1FGB,35,P,7.41,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,FGB,Ovs1FGB,35,Fe,7.58,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,FGB,Ovs1FGB,35,Mn,3.43,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,FGB,Ovs1FGB,35,Zn,0.59,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,FGB,Ovs1FGB,35,S,8.04,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,FGB,Ovs1FGB,35,Al,15.05,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,C,Ovs1C,35,NH4-N,6.68,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,C,Ovs1C,35,Ca,157.52,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,C,Ovs1C,35,Mg,99.5,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,C,Ovs1C,35,K,384.95,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,C,Ovs1C,35,P,19.67,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,C,Ovs1C,35,Fe,5.59,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,C,Ovs1C,35,Mn,6,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,C,Ovs1C,35,Zn,2.84,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,C,Ovs1C,35,S,29.65,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs1,C,Ovs1C,35,Al,23.38,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,FB,Ovs2FB,35,NH4-N,5.9,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,FB,Ovs2FB,35,Ca,53.22,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,FB,Ovs2FB,35,Mg,27.11,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,FB,Ovs2FB,35,K,100.3,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,FB,Ovs2FB,35,P,7.09,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,FB,Ovs2FB,35,Fe,5.64,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,FB,Ovs2FB,35,Mn,2.73,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,FB,Ovs2FB,35,Zn,0.49,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,FB,Ovs2FB,35,S,10.32,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,FB,Ovs2FB,35,Al,12.41,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GB,Ovs2GB,35,NO3-N,2.16,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GB,Ovs2GB,35,NH4-N,15.92,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GB,Ovs2GB,35,Ca,138.18,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GB,Ovs2GB,35,Mg,104.32,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GB,Ovs2GB,35,K,327.75,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GB,Ovs2GB,35,P,8.09,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GB,Ovs2GB,35,Fe,6.95,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GB,Ovs2GB,35,Mn,9.48,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GB,Ovs2GB,35,Zn,1.99,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GB,Ovs2GB,35,B,0.35,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GB,Ovs2GB,35,S,15.28,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GB,Ovs2GB,35,Al,23.36,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GF,Ovs2GF,35,NO3-N,6.6,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GF,Ovs2GF,35,NH4-N,5.3,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GF,Ovs2GF,35,Ca,83.92,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GF,Ovs2GF,35,Mg,91.15,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GF,Ovs2GF,35,K,472.2,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GF,Ovs2GF,35,P,22.38,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GF,Ovs2GF,35,Fe,6.09,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GF,Ovs2GF,35,Mn,8.31,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GF,Ovs2GF,35,Zn,1.02,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GF,Ovs2GF,35,S,18.83,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,GF,Ovs2GF,35,Al,14.68,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,FGB,Ovs2FGB,35,NO3-N,2.78,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,FGB,Ovs2FGB,35,NH4-N,3.64,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,FGB,Ovs2FGB,35,Ca,56.95,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,FGB,Ovs2FGB,35,Mg,33.58,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,FGB,Ovs2FGB,35,K,83.89,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,FGB,Ovs2FGB,35,P,7.43,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,FGB,Ovs2FGB,35,Fe,5.8,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,FGB,Ovs2FGB,35,Mn,3.52,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,FGB,Ovs2FGB,35,Zn,0.77,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,FGB,Ovs2FGB,35,S,14.24,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,FGB,Ovs2FGB,35,Al,11.52,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,C,Ovs2C,35,NO3-N,7.9,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,C,Ovs2C,35,NH4-N,25.06,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,C,Ovs2C,35,Ca,129.28,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,C,Ovs2C,35,Mg,177.43,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,C,Ovs2C,35,K,474.2,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,C,Ovs2C,35,P,7.98,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,C,Ovs2C,35,Fe,6.64,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,C,Ovs2C,35,Mn,17.32,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,C,Ovs2C,35,Zn,2.7,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,C,Ovs2C,35,S,10.92,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs2,C,Ovs2C,35,Al,18.84,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,FB,Ovs3FB,35,NO3-N,9.84,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,FB,Ovs3FB,35,NH4-N,2.58,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,FB,Ovs3FB,35,Ca,120.75,2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,FB,Ovs3FB,35,Mg,72.5,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,FB,Ovs3FB,35,K,140.57,4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,FB,Ovs3FB,35,P,15.77,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,FB,Ovs3FB,35,Fe,11.91,0.4,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,FB,Ovs3FB,35,Mn,4.82,0.2,2021-08-02,2021-09-06,NA
Ovstedalen,Ovs3,FB,Ovs3FB,35,Zn,1.23,0.2,2021-08-02,2021-09-06,NA
